career_name,onet_soc_code,onet_title,source_domain,concept_type,external_skill_id,technology_name,software_category_id,software_category_name,hot_technology,in_demand,score_eligible
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.6.f|IBM DB2,IBM DB2,2.E.6.f,Data base user interface and query software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.12.b|IBM Domino,IBM Domino,2.E.12.b,Communications server software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.e|IBM ILOG,IBM ILOG,2.E.7.e,Object or component oriented development software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.c|IBM InfoSphere DataStage,IBM InfoSphere DataStage,2.E.7.c,Enterprise application integration software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.6.d|IBM Infosphere Information Server,IBM Infosphere Information Server,2.E.6.d,Data base management system software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.16.c|IBM Lotus SameTime,IBM Lotus SameTime,2.E.16.c,Network conferencing software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.16.a|IBM Notes,IBM Notes,2.E.16.a,Electronic mail software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.17.a|IBM Power Systems software,IBM Power Systems software,2.E.17.a,Enterprise system management software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.b|IBM Rational Application Developer,IBM Rational Application Developer,2.E.7.b,Development environment software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.a|IBM Rational Build Forge,IBM Rational Build Forge,2.E.7.a,Configuration management software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.a|IBM Rational ClearCase,IBM Rational ClearCase,2.E.7.a,Configuration management software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.b|IBM Rational Rose XDE,IBM Rational Rose XDE,2.E.7.b,Development environment software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.9.d|IBM SPSS Statistics,IBM SPSS Statistics,2.E.9.d,Analytical or scientific software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.a|IBM Terraform,IBM Terraform,2.E.7.a,Configuration management software,Y,Y,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.11.e|IBM WebSphere,IBM WebSphere,2.E.11.e,Cloud-based management software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.11.e|IBM WebSphere MQ,IBM WebSphere MQ,2.E.11.e,Cloud-based management software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.8.b|InScribe,InScribe,2.E.8.b,Computer based training software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.b|Integrated development environment IDE software,Integrated development environment IDE software,2.E.7.b,Development environment software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.14.b|Intrusion detection system IDS,Intrusion detection system IDS,2.E.14.b,Network security or virtual private network VPN management software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.b|IONA Orbix,IONA Orbix,2.E.7.b,Development environment software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.h|JavaScript,JavaScript,2.E.7.h,Web platform development software,Y,Y,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.h|JavaScript Object Notation JSON,JavaScript Object Notation JSON,2.E.7.h,Web platform development software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.c|Jenkins CI,Jenkins CI,2.E.7.c,Enterprise application integration software,Y,Y,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.13.c|Job control language JCL,Job control language JCL,2.E.13.c,Operating system software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.e|jQuery,jQuery,2.E.7.e,Object or component oriented development software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.f|JUnit,JUnit,2.E.7.f,Program testing software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.e|Jupyter Notebook,Jupyter Notebook,2.E.7.e,Object or component oriented development software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.13.c|KornShell,KornShell,2.E.13.c,Operating system software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.10.a|Kubernetes,Kubernetes,2.E.10.a,Application server software,Y,Y,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.h|LAMP Stack,LAMP Stack,2.E.7.h,Web platform development software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.6.h|LexisNexis,LexisNexis,2.E.6.h,Information retrieval or search software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.13.c|Linux,Linux,2.E.13.c,Operating system software,Y,Y,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.12.e|Local area network LAN software,Local area network LAN software,2.E.12.e,LAN software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.13.c|Magellan Firmware,Magellan Firmware,2.E.13.c,Operating system software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.1.l|Marketo Marketing Automation,Marketo Marketing Automation,2.E.1.l,Sales and marketing software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.14.d|McAfee,McAfee,2.E.14.d,Transaction security and virus protection software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.9.i|MEDITECH software,MEDITECH software,2.E.9.i,Medical software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.10.a|Microservices Architecture,Microservices Architecture,2.E.10.a,Application server software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.b|Microsoft .NET Framework,Microsoft .NET Framework,2.E.7.b,Development environment software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.6.f|Microsoft Access,Microsoft Access,2.E.6.f,Data base user interface and query software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.10.d|Microsoft Active Directory,Microsoft Active Directory,2.E.10.d,Internet directory services software,Y,Y,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.h|Microsoft Active Server Pages ASP,Microsoft Active Server Pages ASP,2.E.7.h,Web platform development software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.e|Microsoft ActiveX,Microsoft ActiveX,2.E.7.e,Object or component oriented development software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.h|Microsoft ASP.NET,Microsoft ASP.NET,2.E.7.h,Web platform development software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.h|Microsoft ASP.NET Core MVC,Microsoft ASP.NET Core MVC,2.E.7.h,Web platform development software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.b|Microsoft Azure software,Microsoft Azure software,2.E.7.b,Development environment software,Y,Y,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.2.b|Microsoft Dynamics,Microsoft Dynamics,2.E.2.b,Enterprise resource planning ERP software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.2.b|Microsoft Dynamics GP,Microsoft Dynamics GP,2.E.2.b,Enterprise resource planning ERP software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.4.i|Microsoft Excel,Microsoft Excel,2.E.4.i,Spreadsheet software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.16.a|Microsoft Exchange,Microsoft Exchange,2.E.16.a,Electronic mail software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.6.l|Microsoft Internet Information Services (IIS),Microsoft Internet Information Services (IIS),2.E.6.l,Transaction server software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.1.k|Microsoft Office software,Microsoft Office software,2.E.1.k,Office suite software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.c|Microsoft Power Platform software,Microsoft Power Platform software,2.E.7.c,Enterprise application integration software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.4.f|Microsoft PowerPoint,Microsoft PowerPoint,2.E.4.f,Presentation software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.b|Microsoft PowerShell,Microsoft PowerShell,2.E.7.b,Development environment software,Y,Y,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.1.e|Microsoft Project,Microsoft Project,2.E.1.e,Project management software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.5.b|Microsoft SharePoint,Microsoft SharePoint,2.E.5.b,Document management software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.6.f|Microsoft SQL Server,Microsoft SQL Server,2.E.6.f,Data base user interface and query software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.c|Microsoft SQL Server Integration Services SSIS,Microsoft SQL Server Integration Services SSIS,2.E.7.c,Enterprise application integration software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.6.e|Microsoft SQL Server Reporting Services SSRS,Microsoft SQL Server Reporting Services SSRS,2.E.6.e,Data base reporting software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.1.e|Microsoft Teams,Microsoft Teams,2.E.1.e,Project management software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.1.p|Microsoft Visio,Microsoft Visio,2.E.1.p,Process mapping and design software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.b|Microsoft Visual Basic,Microsoft Visual Basic,2.E.7.b,Development environment software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.b|Microsoft Visual Basic for Applications VBA,Microsoft Visual Basic for Applications VBA,2.E.7.b,Development environment software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.b|Microsoft Visual Basic Scripting Edition VBScript,Microsoft Visual Basic Scripting Edition VBScript,2.E.7.b,Development environment software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.b|Microsoft Visual Studio,Microsoft Visual Studio,2.E.7.b,Development environment software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.13.c|Microsoft Windows,Microsoft Windows,2.E.13.c,Operating system software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.13.c|Microsoft Windows Server,Microsoft Windows Server,2.E.13.c,Operating system software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.6.m|MicroStrategy,MicroStrategy,2.E.6.m,Business intelligence and data analysis software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.9.d|Minitab,Minitab,2.E.9.d,Analytical or scientific software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.6.d|MongoDB,MongoDB,2.E.6.d,Data base management system software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.6.d|MySQL,MySQL,2.E.6.d,Data base management system software,Y,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.11.a|Nagios,Nagios,2.E.11.a,Network monitoring software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.7.b|National Instruments LabVIEW,National Instruments LabVIEW,2.E.7.b,Development environment software,N,N,true
Cloud Engineer,15-1299.08,Computer Systems Engineers/Architects,onet_software_skills,technology,2.E.2.b|NetSuite ERP,NetSuite ERP,2.E.2.b,Enterprise resource planning ERP software,N,N,true
